@RELATION clusters
@ATTRIBUTE spx NUMERIC
@ATTRIBUTE spy NUMERIC
@ATTRIBUTE lrps NUMERIC
@ATTRIBUTE rrps NUMERIC
@ATTRIBUTE svx NUMERIC
@ATTRIBUTE svy NUMERIC
@ATTRIBUTE sav NUMERIC
@ATTRIBUTE bpx NUMERIC
@ATTRIBUTE bpy NUMERIC
@ATTRIBUTE ba NUMERIC
@ATTRIBUTE bvx NUMERIC
@ATTRIBUTE bvy NUMERIC
@ATTRIBUTE cluster { -1,0,1 }
@DATA
-0.585887227828,3.0,3.08133922998,3.08133922998,0.00615902705264,-5.24242452853e-20,-8.20957263171e-20,0.161610755622,3.0,1.22186441331e-18,0.00615902705264,7.85916583959e-21,0
-0.579659660031,3.0,3.08462416877,3.08462416877,0.00616584124257,-5.29784035981e-20,1.13820052287e-19,0.167745733588,3.0,1.19806589917e-18,0.00616584124257,7.69939005253e-21,0
-0.573425674953,3.0,3.0876893153,3.0876893153,0.00617219950125,-5.14938245414e-20,-1.41490582211e-20,0.1738870403,3.0,1.18394021014e-18,0.00617219950125,7.55048979546e-21,0
-0.567185701966,3.0,3.09054937565,3.09054937565,0.00617813233462,-5.16273669329e-20,4.87890977618e-19,0.180034252309,3.0,1.12693237336e-18,0.00617813233462,7.43580785825e-21,0
-0.560940141718,3.0,3.09321807197,3.09321807197,0.00618366820751,-4.53412875908e-20,1.06547870048e-19,0.186186974496,3.0,1.23212720364e-18,0.00618366820751,7.20442126381e-21,0
-0.554689368046,3.0,3.09570820825,3.09570820825,0.00618883368017,-4.47280643761e-20,1.24423885345e-19,0.192344838181,3.0,1.35583958948e-18,0.00618883368017,7.41975795319e-21,0
-0.548433729777,3.0,3.09803173177,3.09803173177,0.00619365353575,-4.40023443328e-20,1.07824200748e-19,0.198507499349,3.0,1.46320766764e-18,0.00619365353575,7.9138748811e-21,0
-0.542173552395,3.0,3.10019979044,3.10019979044,0.00619815089918,-4.33746333757e-20,-8.68705779262e-20,0.204674637007,3.0,1.3777449165e-18,0.00619815089918,8.4964906783e-21,0
-0.535909139609,3.0,3.10222278628,3.10222278628,0.0062023473481,-4.39334322139e-20,-9.45924043846e-19,0.210845951636,3.0,1.28348981948e-18,0.0062023473481,8.52241450673e-21,0
-0.529640774805,3.0,3.10411042531,3.10411042531,0.00620626301645,-5.50019440951e-20,2.35792796692e-19,0.217021163759,3.0,1.39715221114e-18,0.00620626301645,8.24508649071e-21,0
-0.523368722411,3.0,3.10587176413,3.10587176413,0.00620991669098,-5.28456841164e-20,1.53449042991e-18,0.223200012599,3.0,1.37175450724e-18,0.00620991669098,8.46498592571e-21,0
-0.517093229158,3.0,3.10751525336,3.10751525336,0.00621332590148,-3.3828113998e-20,1.60595073751e-19,0.229382254824,3.0,1.53061244768e-18,0.00621332590148,8.49600240429e-21,0
-0.510814525272,3.0,3.10904877823,3.10904877823,0.0062165070048,-3.28612874702e-20,-1.75124636946e-19,0.235567663389,3.0,1.35804203248e-18,0.0062165070048,9.01046434982e-21,0
-0.504532825574,3.0,3.11047969634,3.11047969634,0.00621947526339,-3.39490905499e-20,-3.17470878619e-21,0.241756026435,3.0,1.35402344759e-18,0.00621947526339,8.72767784077e-21,0
-0.49824833051,3.0,3.11181487302,3.11181487302,0.00622224491849,-3.39829850635e-20,6.38398144434e-19,0.24794714628,3.0,1.35075159263e-18,0.00622224491849,8.57819736099e-21,0
-0.491961227115,3.0,3.11306071424,3.11306071424,0.00622482925849,-2.6106091632e-20,-6.70179405402e-20,0.254140838471,3.0,1.28438738715e-18,0.00622482925849,8.49489189568e-21,0
-0.485671689911,3.0,3.11422319736,3.11422319736,0.00622724068265,-2.65267987537e-20,1.53344727189e-18,0.260336930893,3.0,1.32439502089e-18,0.00622724068265,8.24704549786e-21,0
-0.479379881742,3.0,3.11530789979,3.11530789979,0.00622949076061,1.91716504927e-22,3.43185399284e-19,0.266535262949,3.0,1.6643523173e-18,0.00622949076061,4.21941562518e-21,0
-0.473085954556,3.0,3.11632002577,3.11632002577,0.0062315902879,2.30898601232e-21,-2.344587198e-18,0.272735684788,3.0,1.6591501027e-18,0.0062315902879,3.2645897868e-21,0
-0.466790050135,3.0,3.11726443132,3.11726443132,0.00623354933773,-3.4667722015e-20,-1.35357130193e-19,0.278938056584,3.0,1.5251116037e-18,0.00623354933773,6.80500814954e-21,0
-0.460492300773,3.0,3.11814564755,3.11814564755,0.00623537730931,-3.55087545003e-20,5.46230371861e-19,0.285142247867,3.0,1.61175015063e-18,0.00623537730931,8.15661052354e-21,0
-0.454192829913,3.0,3.11896790241,3.11896790241,0.00623708297298,-9.62910583535e-21,6.75553572775e-20,0.291348136896,3.0,1.67907094086e-18,0.00623708297298,-7.37564298318e-22,0
-0.44789175274,3.0,3.11973514094,3.11973514094,0.00623867451224,-9.21432160273e-21,2.76282872431e-19,0.297555610078,3.0,1.95292876136e-18,0.00623867451224,-4.97711827667e-21,0
-0.441589176731,3.0,3.12045104423,3.12045104423,0.00624015956306,-7.5097062586e-21,1.22819777352e-18,0.303764561418,3.0,2.12485284811e-18,0.00624015956306,-6.2443058582e-21,0
-0.435285202171,3.0,3.12111904709,3.12111904709,0.00624154525048,7.78195990885e-23,1.41028806388e-19,0.309974892014,3.0,2.26533269306e-18,0.00624154525048,-3.08323449118e-21,0
-0.428979922637,3.0,3.12174235449,3.12174235449,0.00624283822281,9.49451542675e-22,2.21185534327e-19,0.316186509581,3.0,2.48501151608e-18,0.00624283822281,-1.06679315242e-21,0
-0.422673425442,3.0,3.12232395695,3.12232395695,0.00624404468354,2.31691646518e-21,-9.66702381941e-20,0.322399328009,3.0,2.39041390794e-18,0.00624404468354,6.2528549116e-22,0
-0.416365792059,3.0,3.12286664492,3.12286664492,0.00624517042107,1.71964929053e-21,-2.61809215106e-19,0.328613266949,3.0,2.13073943379e-18,0.00624517042107,1.17262238051e-21,0
-0.41005709851,3.0,3.12337302213,3.12337302213,0.00624622083654,1.00973536584e-22,-8.70317878131e-20,0.334828251429,3.0,2.04326891778e-18,0.00624622083654,6.36806448815e-22,0
-0.403747415729,3.0,3.12384551811,3.12384551811,0.00624720096966,-4.37278637559e-22,-4.35374934889e-19,0.341044211494,3.0,2.01620939573e-18,0.00624720096966,9.97296029638e-23,0
-0.397436809906,3.0,3.12428639981,3.12428639981,0.00624811552296,-3.13041281266e-21,4.06682359707e-20,0.347261081866,3.0,2.05633648286e-18,0.00624811552296,-1.51557070828e-21,0
-0.391125342799,3.0,3.12469778251,3.12469778251,0.00624896888433,-2.87924716557e-21,-4.47101667756e-21,0.353478801639,3.0,2.05211351753e-18,0.00624896888433,-2.19760553242e-21,0
-0.384813072037,3.0,3.12508163997,3.12508163997,0.00624976514807,-2.90727742468e-21,7.66911088596e-20,0.35969731398,3.0,2.12801536021e-18,0.00624976514807,-2.55262668228e-21,0
-0.378500051391,3.0,3.12543981388,3.12543981388,0.00625050813453,-2.43305823273e-21,1.3874399676e-18,0.365916565859,3.0,2.28363772038e-18,0.00625050813453,-2.49298706409e-21,0
-0.372186331036,3.0,3.12577402269,3.12577402269,0.00625120140844,6.15310691788e-21,-1.43960731752e-19,0.372136507794,3.0,2.14190063081e-18,0.00625120140844,1.83040112439e-21,0
-0.365871957788,3.0,3.1260858699,3.1260858699,0.00625184829602,5.2627232055e-21,-1.05267453105e-19,0.378357093614,3.0,2.03696604858e-18,0.00625184829602,3.54683443565e-21,0
-0.359556975332,3.0,3.1263768517,3.1263768517,0.00625245190094,4.61163342173e-21,6.07703763793e-20,0.384578280238,3.0,2.09660238393e-18,0.00625245190094,4.07945652973e-21,0
-0.353241424429,3.0,3.12664836417,3.12664836417,0.0062530151192,4.98824693723e-21,-8.39284218177e-21,0.390800027465,3.0,2.08859732205e-18,0.0062530151192,4.53407638285e-21,0
-0.346925343114,3.0,3.12690170998,3.12690170998,0.00625354065304,4.93670604381e-21,-8.45941468557e-19,0.397022297787,3.0,2.06510180962e-18,0.00625354065304,4.7355986483e-21,0
-0.340608766876,3.0,3.12713810466,3.12713810466,0.0062540310239,-3.00545591678e-22,4.96732277496e-20,0.403245056204,3.0,2.11415985283e-18,0.0062540310239,2.21751474561e-21,0
